date,close,buy_date,buy_close,sell_date,sell_close,sell_profit,profit_average
2019-07-29,67.87,2019-09-23,65.730003,2019-10-18,64.910004,-0.8199989999999957,
2019-07-30,67.09,2019-09-25,64.199997,2019-10-22,65.860001,1.6600040000000007,
2019-07-31,65.52,2019-09-30,63.380001,2019-10-23,66.580002,3.200000999999993,
2019-08-01,65.47,2019-10-03,62.23,2019-10-25,63.32,1.0900000000000034,
2019-08-02,64.95,2019-10-16,65.349998,2019-10-29,63.450001,-1.899996999999999,
2019-08-05,63.36,2019-10-21,65.209999,2019-10-31,63.709999,-1.499999999999993,
2019-08-06,63.98,2019-10-28,63.73,2019-11-01,64.660004,0.9300040000000038,
2019-08-07,63.88,2019-10-30,63.150002,2019-11-05,65.389999,2.2399970000000025,
2019-08-08,64.82,2019-11-04,65.209999,2019-11-06,65.410004,0.20000500000000443,
2019-08-09,65.24,2019-11-07,63.959999,2019-11-12,64.32,0.3600009999999898,
2019-08-12,63.98,2019-11-14,63.810001,2019-11-15,65.07,1.2599989999999934,
2019-08-13,64.3,2019-11-20,64.879997,2019-11-21,65.730003,0.8500059999999934,
2019-08-14,63.12,2019-11-22,65.260002,2019-11-27,67.120003,1.860000999999997,
2019-08-15,62.87,2019-11-25,67.220001,2019-11-29,67.239998,0.019997000000003595,
2019-08-16,63.14,2019-12-03,66.07,2019-12-05,65.93,-0.13999999999998636,
2019-08-19,64.11,2019-12-04,66.75,2019-12-06,67.080002,0.33000199999999325,
2019-08-20,63.44,2019-12-16,66.120003,2019-12-20,66.849998,0.7299950000000024,
2019-08-21,64.13,2019-12-17,66.199997,2019-12-23,66.75,0.5500030000000038,
2019-08-22,64.22,2019-12-18,65.68,2019-12-24,66.720001,1.0400009999999895,
2019-08-23,62.51,2019-12-19,65.290001,2020-01-03,65.07,-0.22000100000001055,
2019-08-26,63.0,2019-12-26,66.389999,2020-01-08,65.800003,-0.5899959999999993,
2019-08-27,63.31,2019-12-30,64.93,2020-01-10,65.029999,0.09999899999999684,
2019-08-28,63.64,2020-01-14,64.199997,2020-01-15,64.099998,-0.09999899999999684,
2019-08-29,63.75,2020-02-03,66.360001,2020-02-04,67.400002,1.0400010000000037,
2019-08-30,63.54,2020-02-13,66.800003,2020-02-14,67.559998,0.7599949999999893,
2019-09-03,62.97,2020-02-20,67.0,2020-02-21,69.699997,2.699996999999996,
2019-09-04,63.27,2020-03-04,76.010002,2020-03-06,80.220001,4.209998999999996,
2019-09-05,64.06,2020-04-03,78.209999,2020-04-06,77.730003,-0.47999599999999987,
2019-09-06,64.82,2020-04-09,73.510002,2020-04-13,75.279999,1.7699970000000036,
2019-09-09,66.33,2020-04-21,78.529999,2020-04-22,81.309998,2.7799989999999895,
2019-09-10,67.08,2020-04-27,79.900002,2020-04-28,78.669998,-1.2300039999999939,
2019-09-11,68.08,2020-05-04,80.25,2020-05-06,77.470001,-2.7799990000000037,
2019-09-12,66.36,2020-05-15,76.260002,2020-05-18,74.760002,-1.5,
2019-09-13,66.52,2020-05-27,74.900002,2020-05-28,75.32,0.41999799999999254,
2019-09-16,65.88,,,,,,
2019-09-17,66.17,,,,,,
2019-09-18,65.72,,,,,,
2019-09-19,65.96,,,,,,
2019-09-20,66.42,,,,,,
2019-09-23,65.73,,,,,,
2019-09-24,64.56,,,,,,
2019-09-25,64.2,,,,,,
2019-09-26,63.3,,,,,,
2019-09-27,62.9,,,,,,
2019-09-30,63.38,,,,,,
2019-10-01,63.22,,,,,,
2019-10-02,61.62,,,,,,
2019-10-03,62.23,,,,,,
2019-10-04,62.56,,,,,,
2019-10-07,62.73,,,,,,
2019-10-08,61.69,,,,,,
2019-10-09,61.98,,,,,,
2019-10-10,63.26,,,,,,
2019-10-11,63.99,,,,,,
2019-10-14,64.51,,,,,,
2019-10-15,65.3,,,,,,
2019-10-16,65.35,,,,,,
2019-10-17,65.23,,,,,,
2019-10-18,64.91,,,,,,
2019-10-21,65.21,,,,,,
2019-10-22,65.86,,,,,,
2019-10-23,66.58,,,,,,
2019-10-24,66.0,,,,,,
2019-10-25,63.32,,,,,,
2019-10-28,63.73,,,,,,
2019-10-29,63.45,,,,,,
2019-10-30,63.15,,,,,,
2019-10-31,63.71,,,,,,
2019-11-01,64.66,,,,,,
2019-11-04,65.21,,,,,,
2019-11-05,65.39,,,,,,
2019-11-06,65.41,,,,,,
2019-11-07,63.96,,,,,,
2019-11-08,65.38,,,,,,
2019-11-11,64.64,,,,,,
2019-11-12,64.32,,,,,,
2019-11-13,63.33,,,,,,
2019-11-14,63.81,,,,,,
2019-11-15,65.07,,,,,,
2019-11-18,64.29,,,,,,
2019-11-19,65.0,,,,,,
2019-11-20,64.88,,,,,,
2019-11-21,65.73,,,,,,
2019-11-22,65.26,,,,,,
2019-11-25,67.22,,,,,,
2019-11-26,67.28,,,,,,
2019-11-27,67.12,,,,,,
2019-11-29,67.24,,,,,,
2019-12-02,66.12,,,,,,
2019-12-03,66.07,,,,,,
2019-12-04,66.75,,,,,,
2019-12-05,65.93,,,,,,
2019-12-06,67.08,,,,,,
2019-12-09,66.93,,,,,,
2019-12-10,67.08,,,,,,
2019-12-11,67.78,,,,,,
2019-12-12,67.63,,,,,,
2019-12-13,65.77,,,,,,
2019-12-16,66.12,,,,,,
2019-12-17,66.2,,,,,,
2019-12-18,65.68,,,,,,
2019-12-19,65.29,,,,,,
2019-12-20,66.85,,,,,,
2019-12-23,66.75,,,,,,
2019-12-24,66.72,,,,,,
2019-12-26,66.39,,,,,,
2019-12-27,65.95,,,,,,
2019-12-30,64.93,,,,,,
2019-12-31,64.98,,,,,,
2020-01-02,65.23,,,,,,
2020-01-03,65.07,,,,,,
2020-01-06,65.65,,,,,,
2020-01-07,65.12,,,,,,
2020-01-08,65.8,,,,,,
2020-01-09,65.84,,,,,,
2020-01-10,65.03,,,,,,
2020-01-13,64.31,,,,,,
2020-01-14,64.2,,,,,,
2020-01-15,64.1,,,,,,
2020-01-16,63.2,,,,,,
2020-01-17,62.98,,,,,,
2020-01-21,62.63,,,,,,
2020-01-22,63.4,,,,,,
2020-01-23,63.94,,,,,,
2020-01-24,63.15,,,,,,
2020-01-27,63.83,,,,,,
2020-01-28,64.36,,,,,,
2020-01-29,64.3,,,,,,
2020-01-30,64.03,,,,,,
2020-01-31,63.2,,,,,,
2020-02-03,66.36,,,,,,
2020-02-04,67.4,,,,,,
2020-02-05,65.87,,,,,,
2020-02-06,68.21,,,,,,
2020-02-07,68.87,,,,,,
2020-02-10,68.99,,,,,,
2020-02-11,67.76,,,,,,
2020-02-12,66.95,,,,,,
2020-02-13,66.8,,,,,,
2020-02-14,67.56,,,,,,
2020-02-18,67.01,,,,,,
2020-02-19,67.35,,,,,,
2020-02-20,67.0,,,,,,
2020-02-21,69.7,,,,,,
2020-02-24,72.9,,,,,,
2020-02-25,70.1,,,,,,
2020-02-26,74.7,,,,,,
2020-02-27,72.66,,,,,,
2020-02-28,69.36,,,,,,
2020-03-02,75.4,,,,,,
2020-03-03,74.21,,,,,,
2020-03-04,76.01,,,,,,
2020-03-05,76.13,,,,,,
2020-03-06,80.22,,,,,,
2020-03-09,73.52,,,,,,
2020-03-10,72.34,,,,,,
2020-03-11,73.7,,,,,,
2020-03-12,68.58,,,,,,
2020-03-13,70.75,,,,,,
2020-03-16,68.9,,,,,,
2020-03-17,74.52,,,,,,
2020-03-18,79.42,,,,,,
2020-03-19,78.55,,,,,,
2020-03-20,73.26,,,,,,
2020-03-23,72.61,,,,,,
2020-03-24,73.96,,,,,,
2020-03-25,69.66,,,,,,
2020-03-26,73.86,,,,,,
2020-03-27,72.85,,,,,,
2020-03-30,75.93,,,,,,
2020-03-31,74.76,,,,,,
2020-04-01,72.51,,,,,,
2020-04-02,76.98,,,,,,
2020-04-03,78.21,,,,,,
2020-04-06,77.73,,,,,,
2020-04-07,74.67,,,,,,
2020-04-08,74.99,,,,,,
2020-04-09,73.51,,,,,,
2020-04-13,75.28,,,,,,
2020-04-14,77.75,,,,,,
2020-04-15,74.63,,,,,,
2020-04-16,76.54,,,,,,
2020-04-17,83.99,,,,,,
2020-04-20,81.26,,,,,,
2020-04-21,78.53,,,,,,
2020-04-22,81.31,,,,,,
2020-04-23,77.78,,,,,,
2020-04-24,79.64,,,,,,
2020-04-27,79.9,,,,,,
2020-04-28,78.67,,,,,,
2020-04-29,83.14,,,,,,
2020-04-30,84.0,,,,,,
2020-05-01,79.95,,,,,,
2020-05-04,80.25,,,,,,
2020-05-05,79.14,,,,,,
2020-05-06,77.47,,,,,,
2020-05-07,77.61,,,,,,
2020-05-08,77.49,,,,,,
2020-05-11,80.8,,,,,,
2020-05-12,77.95,,,,,,
2020-05-13,77.06,,,,,,
2020-05-14,77.23,,,,,,
2020-05-15,76.26,,,,,,
2020-05-18,74.76,,,,,,
2020-05-19,72.34,,,,,,
2020-05-20,73.89,,,,,,
2020-05-21,73.5,,,,,,
2020-05-22,73.34,,,,,,
2020-05-26,73.18,,,,,,
2020-05-27,74.9,,,,,,
2020-05-28,75.32,,,,,,
2020-05-29,77.83,,,,,,
2020-06-01,75.16,,,,,,
2020-06-02,73.26,,,,,,
2020-06-03,74.4,,,,,,
2020-06-04,77.54,,,,,,
2020-06-05,76.75,,,,,,
2020-06-08,76.97,,,,,,
2020-06-09,77.59,,,,,,
2020-06-10,77.07,,,,,,
2020-06-11,72.84,,,,,,
